lat,lon,date,city,country
38.7893195,-9.3923114,05/16/2014 12:43,Sintra,Portugal
38.787489,-9.3905445,05/16/2014 13:28,Sintra,Portugal
38.8011712,-9.4251031,05/16/2014 13:43,Sintra,Portugal
38.7874886,-9.3905446,05/16/2014 14:43,Sintra,Portugal
38.793071,-9.2858255,05/16/2014 15:13,Sintra,Portugal
38.8014593,-9.3717872,05/16/2014 15:43,Sintra,Portugal
38.8054581,-9.3619194,05/16/2014 15:58,Lisbon,Portugal
38.8166107,-9.4084998,05/16/2014 16:13,Sintra,Portugal
38.7882049,-9.3880175,05/16/2014 16:28,Sintra,Portugal
38.7995682,-9.3854593,05/16/2014 16:43,Sintra,Portugal
38.797314,-9.3879207,05/16/2014 16:58,Sintra,Portugal
38.7686867,-9.2999259,05/16/2014 17:13,Lisbon,Portugal
38.7472838,-9.2138388,05/16/2014 17:28,Damaia,Portugal
38.7147515,-9.1406741,05/16/2014 17:43,Lisbon,Portugal
38.7139452,-9.1393509,05/16/2014 17:58,Lisbon,Portugal
38.7119087,-9.1373871,05/16/2014 18:13,Lisbon,Portugal
38.7118918,-9.1373346,05/16/2014 18:55,Lisbon,Portugal
38.7118537,-9.1372891,05/16/2014 19:09,Lisbon,Portugal
38.7119,-9.1373436,05/16/2014 19:24,Lisbon,Portugal
38.7118534,-9.137313,05/16/2014 19:54,Lisbon,Portugal
38.7120262,-9.1391325,05/16/2014 20:09,Lisbon,Portugal
38.7119202,-9.1390682,05/16/2014 20:24,Lisbon,Portugal
38.7134531,-9.140998,05/16/2014 20:39,Lisbon,Portugal
38.7135781,-9.1416879,05/16/2014 21:09,Lisbon,Portugal
38.7135533,-9.1417099,05/16/2014 22:09,Lisbon,Portugal
38.7106644,-9.1426067,05/16/2014 22:39,Lisbon,Portugal
38.7109381,-9.1398407,05/16/2014 23:09,Lisbon,Portugal
38.7110242,-9.1373975,05/16/2014 23:24,Lisbon,Portugal
38.7118297,-9.1372975,05/16/2014 23:39,Lisbon,Portugal
38.7118239,-9.1373075,05/17/2014 00:09,Lisbon,Portugal
38.7118327,-9.1373168,05/17/2014 00:39,Lisbon,Portugal
38.7118219,-9.137277,05/17/2014 01:09,Lisbon,Portugal
38.7118229,-9.137273,05/17/2014 01:39,Lisbon,Portugal
38.711828,-9.1372794,05/17/2014 01:54,Lisbon,Portugal
38.7118594,-9.1373493,05/17/2014 02:09,Lisbon,Portugal
38.7118657,-9.137368,05/17/2014 02:24,Lisbon,Portugal
38.7117906,-9.1372713,05/17/2014 02:54,Lisbon,Portugal
38.7118342,-9.1373073,05/17/2014 03:24,Lisbon,Portugal
38.7118746,-9.1373033,05/17/2014 03:54,Lisbon,Portugal
38.7118216,-9.1372386,05/17/2014 04:24,Lisbon,Portugal
38.7118547,-9.1373673,05/17/2014 04:54,Lisbon,Portugal
38.7118518,-9.1372974,05/17/2014 05:24,Lisbon,Portugal
38.7117759,-9.1372729,05/17/2014 05:54,Lisbon,Portugal
38.7118216,-9.1372482,05/17/2014 06:24,Lisbon,Portugal
38.7118034,-9.1372351,05/17/2014 06:54,Lisbon,Portugal
38.7118169,-9.1372548,05/17/2014 07:24,Lisbon,Portugal
38.7117997,-9.1372612,05/17/2014 07:54,Lisbon,Portugal
38.7123248,-9.137434,05/17/2014 08:09,Lisbon,Portugal
38.7118349,-9.1372568,05/17/2014 08:24,Lisbon,Portugal
38.7117946,-9.1373179,05/17/2014 08:54,Lisbon,Portugal
38.7120571,-9.1411578,05/17/2014 09:09,Lisbon,Portugal
38.7420176,-9.1693804,05/17/2014 09:24,Lisbon,Portugal
38.7417655,-9.1656939,05/17/2014 09:39,Lisbon,Portugal
38.741758,-9.1657132,05/17/2014 09:54,Lisbon,Portugal
38.7417875,-9.1656878,05/17/2014 10:09,Lisbon,Portugal
39.1183833,-8.9137378,05/17/2014 11:12,Azambuja,Portugal
39.2728757,-8.7121869,05/17/2014 11:27,Santarém,Portugal
39.476522,-8.6343453,05/17/2014 11:42,Zibreira,Portugal
39.6307531,-8.6811772,05/17/2014 11:58,Ourém Municipality,Portugal
39.6287723,-8.695136,05/17/2014 12:12,São Mamede,Portugal
39.8410858,-8.718608,05/17/2014 12:28,Leiria District,Portugal
40.0204289,-8.5944898,05/17/2014 12:43,Leiria District,Portugal
40.2108693,-8.4813831,05/17/2014 12:58,Coimbra Municipality,Portugal
40.6091112,-8.5448192,05/17/2014 13:28,Aveiro District,Portugal
40.8665418,-8.5589924,05/17/2014 13:42,Aveiro District,Portugal
41.0621474,-8.5758203,05/17/2014 13:58,Vila Nova de Gaia,Portugal
41.1452665,-8.610441,05/17/2014 15:13,Porto,Portugal
41.1452814,-8.610412,05/17/2014 15:28,Porto,Portugal
41.1452681,-8.6103972,05/17/2014 15:42,Porto,Portugal
41.1490255,-8.6101426,05/17/2014 15:58,Porto,Portugal
41.1435023,-8.6101014,05/17/2014 16:12,Porto,Portugal
41.1384074,-8.6091067,05/17/2014 16:28,Vila Nova de Gaia Municipality,Portugal
41.1365312,-8.6112967,05/17/2014 16:42,Vila Nova de Gaia Municipality,Portugal
41.137714,-8.6133715,05/17/2014 17:27,Vila Nova de Gaia Municipality,Portugal
41.138666,-8.6156996,05/17/2014 17:42,Porto,Portugal
41.1383155,-8.6138142,05/17/2014 18:43,Vila Nova de Gaia Municipality,Portugal
41.1385952,-8.6152999,05/17/2014 18:58,Vila Nova de Gaia Municipality,Portugal
41.1407855,-8.6105422,05/17/2014 19:12,Porto,Portugal
41.144111,-8.6103824,05/17/2014 19:27,Porto,Portugal
41.1452207,-8.6103923,05/17/2014 19:43,Porto,Portugal
41.1452693,-8.6103998,05/17/2014 19:58,Porto,Portugal
41.1452665,-8.610441,05/17/2014 20:13,Porto,Portugal
41.1453039,-8.6104046,05/17/2014 20:28,Porto,Portugal
41.1452847,-8.6104046,05/17/2014 20:43,Porto,Portugal
41.1451244,-8.6103765,05/17/2014 20:57,Porto,Portugal
41.1451871,-8.6103879,05/17/2014 21:12,Porto,Portugal
41.1452062,-8.6103928,05/17/2014 21:42,Porto,Portugal
41.1453191,-8.6104181,05/17/2014 22:12,Porto,Portugal
41.1451443,-8.6103827,05/17/2014 22:42,Porto,Portugal
41.1452832,-8.610411,05/17/2014 22:58,Porto,Portugal
41.1451994,-8.6104004,05/17/2014 23:12,Porto,Portugal
41.1451577,-8.610407,05/17/2014 23:43,Porto,Portugal
41.1452767,-8.6104193,05/17/2014 23:58,Porto,Portugal
41.1452553,-8.6103687,05/18/2014 00:28,Porto,Portugal
41.1451892,-8.6103647,05/18/2014 00:58,Porto,Portugal
41.1452398,-8.6103903,05/18/2014 01:28,Porto,Portugal
41.1451999,-8.6103701,05/18/2014 01:58,Porto,Portugal
41.1452398,-8.6103903,05/18/2014 02:12,Porto,Portugal
41.1452899,-8.6104237,05/18/2014 02:27,Porto,Portugal
41.1452019,-8.6104037,05/18/2014 03:28,Porto,Portugal
41.1452902,-8.6104127,05/18/2014 03:58,Porto,Portugal
41.1451028,-8.6103863,05/18/2014 05:12,Porto,Portugal
41.1452779,-8.6103951,05/18/2014 05:42,Porto,Portugal
41.1451252,-8.6103913,05/18/2014 06:13,Porto,Portugal
41.145233,-8.6103589,05/18/2014 06:43,Porto,Portugal
41.1459052,-8.6107664,05/18/2014 06:58,Porto,Portugal
41.1453112,-8.6104084,05/18/2014 07:12,Porto,Portugal
41.1453312,-8.6105021,05/18/2014 07:27,Porto,Portugal
41.1452405,-8.6104902,05/18/2014 07:42,Porto,Portugal
41.1452839,-8.6104007,05/18/2014 07:57,Porto,Portugal
41.1452259,-8.6104118,05/18/2014 08:13,Porto,Portugal
41.1452014,-8.6104695,05/18/2014 08:43,Porto,Portugal
41.1451101,-8.6103534,05/18/2014 09:12,Porto,Portugal
41.1451213,-8.6103766,05/18/2014 09:42,Porto,Portugal
41.1452763,-8.6104014,05/18/2014 09:57,Porto,Portugal
41.1452766,-8.610408,05/18/2014 10:27,Porto,Portugal
41.1458776,-8.6148362,05/18/2014 11:12,Porto,Portugal
41.1426424,-8.616917,05/18/2014 11:42,Porto,Portugal
41.1403703,-8.6100678,05/18/2014 12:12,Porto District,Portugal
41.1405684,-8.6140277,05/18/2014 12:58,Porto,Portugal
41.1372534,-8.6164138,05/18/2014 13:27,Vila Nova de Gaia Municipality,Portugal
41.1422426,-8.6211775,05/18/2014 13:57,Porto,Portugal
41.1372093,-8.6197198,05/18/2014 14:28,Vila Nova de Gaia Municipality,Portugal
41.1369146,-8.6202187,05/18/2014 14:57,Vila Nova de Gaia Municipality,Portugal
41.1435548,-8.613069,05/18/2014 15:13,Porto,Portugal
41.1400816,-8.6152177,05/18/2014 15:42,Porto,Portugal
41.1416982,-8.6064163,05/18/2014 15:57,Porto,Portugal
41.1373274,-8.6163514,05/18/2014 16:12,Vila Nova de Gaia Municipality,Portugal
41.144387,-8.6118955,05/18/2014 16:58,Porto,Portugal
41.1451646,-8.6108553,05/18/2014 17:12,Porto,Portugal
41.1448505,-8.6105405,05/18/2014 17:42,Porto,Portugal
41.1452173,-8.6105157,05/18/2014 17:55,Porto,Portugal
41.1520349,-8.6100353,05/18/2014 18:10,Porto,Portugal
41.1615277,-8.6308978,05/18/2014 18:40,Porto,Portugal
41.237025,-8.6656845,05/18/2014 18:55,Maia Municipality,Portugal
41.2364461,-8.6711649,05/18/2014 19:25,Matosinhos,Portugal
41.2372053,-8.6721733,05/18/2014 19:55,Maia,Portugal
41.2358797,-8.6716752,05/18/2014 20:10,Matosinhos,Portugal
41.3039111,2.1059314,05/18/2014 22:35,El Prat de Llobregat,Spain
41.2927229,2.0755827,05/18/2014 22:49,Viladecans,Spain
41.289946,2.0645899,05/18/2014 23:04,Viladecans,Spain
41.2941432,2.0731769,05/18/2014 23:20,Viladecans,Spain
41.3201247,2.090935,05/18/2014 23:34,El Prat de Llobregat,Spain
41.3771195,2.1516324,05/19/2014 00:04,Barcelona,Spain
41.3771385,2.1510933,05/19/2014 01:34,Barcelona,Spain
41.3770661,2.1512022,05/19/2014 02:03,Barcelona,Spain
41.3770723,2.1512061,05/19/2014 02:48,Barcelona,Spain
41.3770438,2.1512276,05/19/2014 05:48,Barcelona,Spain
41.3770794,2.1512247,05/19/2014 06:03,Barcelona,Spain
41.3779885,2.152919,05/19/2014 08:33,Barcelona,Spain
41.3760035,2.1491465,05/19/2014 09:48,Barcelona,Spain
41.3662181,2.1537009,05/19/2014 10:33,Barcelona,Spain
41.3721418,2.1509384,05/19/2014 10:48,Barcelona,Spain
41.3786831,2.152787,05/19/2014 11:03,Barcelona,Spain
41.3771314,2.1511083,05/19/2014 11:18,Barcelona,Spain
41.3771701,2.1507965,05/19/2014 11:48,Barcelona,Spain
41.3771623,2.1510834,05/19/2014 12:48,Barcelona,Spain
41.3770884,2.1507629,05/19/2014 14:33,Barcelona,Spain
41.3770935,2.1507655,05/19/2014 14:48,Barcelona,Spain
41.3770975,2.1511463,05/19/2014 16:18,Barcelona,Spain
41.3805504,2.1538854,05/19/2014 17:03,Barcelona,Spain
41.3806322,2.152509,05/19/2014 17:18,Barcelona,Spain
41.3771433,2.1510132,05/19/2014 17:48,Barcelona,Spain
41.3770732,2.1514639,05/19/2014 18:03,Barcelona,Spain
41.3809076,2.154365,05/19/2014 18:33,Barcelona,Spain
41.3883249,2.1596929,05/19/2014 18:48,Barcelona,Spain
41.3804476,2.1739578,05/19/2014 19:03,Barcelona,Spain
41.3846963,2.1867123,05/19/2014 19:18,Barcelona,Spain
41.3813242,2.1727949,05/19/2014 19:33,Barcelona,Spain
41.3786362,2.1757599,05/19/2014 19:48,Barcelona,Spain
41.3786351,2.1757965,05/19/2014 21:18,Barcelona,Spain
41.3814296,2.1802422,05/19/2014 21:33,Barcelona,Spain
41.3814159,2.1802462,05/19/2014 21:48,Barcelona,Spain
41.3893829,2.1708651,05/19/2014 22:03,Barcelona,Spain
41.3770763,2.1512071,05/19/2014 22:18,Barcelona,Spain
41.3770911,2.1511755,05/20/2014 03:18,Barcelona,Spain
41.3770723,2.1511749,05/20/2014 05:48,Barcelona,Spain
41.3770897,2.1512032,05/20/2014 06:03,Barcelona,Spain
41.3770797,2.1511882,05/20/2014 07:48,Barcelona,Spain
41.3771148,2.1507485,05/20/2014 08:03,Barcelona,Spain
41.3771225,2.1507589,05/20/2014 08:18,Barcelona,Spain
41.3770799,2.1507574,05/20/2014 08:48,Barcelona,Spain
41.3771047,2.1507393,05/20/2014 09:18,Barcelona,Spain
41.3770928,2.1507845,05/20/2014 09:33,Barcelona,Spain
41.3770749,2.1507436,05/20/2014 10:03,Barcelona,Spain
41.3771613,2.150862,05/20/2014 10:33,Barcelona,Spain
41.3797817,2.1579662,05/20/2014 10:48,Barcelona,Spain
41.3801641,2.1559188,05/20/2014 11:03,Barcelona,Spain
41.3771119,2.1510608,05/20/2014 11:18,Barcelona,Spain
41.3758486,2.1493109,05/20/2014 11:33,Barcelona,Spain
41.3880427,2.1114748,05/20/2014 12:03,Barcelona,Spain
41.3887061,2.1124853,05/20/2014 12:18,Barcelona,Spain
41.3894133,2.1132551,05/20/2014 14:33,Barcelona,Spain
41.3870807,2.1122173,05/20/2014 14:48,Barcelona,Spain
41.3870767,2.1122316,05/20/2014 15:03,Barcelona,Spain
41.3893617,2.1155753,05/20/2014 15:44,Barcelona,Spain
41.3856393,2.1128883,05/20/2014 15:57,Barcelona,Spain
41.3790408,2.142772,05/20/2014 16:14,Barcelona,Spain
41.3752883,2.1500491,05/20/2014 16:28,Barcelona,Spain
41.3754151,2.150232,05/20/2014 16:32,Barcelona,Spain
41.3770715,2.1513833,05/20/2014 16:46,Barcelona,Spain
41.377098,2.1512086,05/20/2014 17:47,Barcelona,Spain
41.3804297,2.1472661,05/20/2014 18:01,Barcelona,Spain
41.3811476,2.1457452,05/20/2014 18:16,Barcelona,Spain
41.3813223,2.1531112,05/20/2014 18:32,Barcelona,Spain
41.3801372,2.1521937,05/20/2014 18:46,Barcelona,Spain
41.3770895,2.1509105,05/20/2014 19:02,Barcelona,Spain
41.377088,2.1507327,05/20/2014 20:46,Barcelona,Spain
41.3771022,2.1507197,05/20/2014 21:02,Barcelona,Spain
41.3770837,2.1507237,05/20/2014 22:01,Barcelona,Spain
41.3770997,2.150746,05/20/2014 23:32,Barcelona,Spain
41.3771288,2.1511797,05/21/2014 03:02,Barcelona,Spain
41.3770761,2.1512058,05/21/2014 11:02,Barcelona,Spain
41.3761683,2.1505352,05/21/2014 11:32,Barcelona,Spain
41.3877239,2.1821679,05/21/2014 11:47,Barcelona,Spain
41.3861742,2.178146,05/21/2014 12:01,Barcelona,Spain
41.3835227,2.1818196,05/21/2014 13:46,Barcelona,Spain
41.3826482,2.1830837,05/21/2014 14:17,Barcelona,Spain
41.3860045,2.1830188,05/21/2014 14:31,Barcelona,Spain
41.3894837,2.1881876,05/21/2014 14:46,Barcelona,Spain
41.3892687,2.1835529,05/21/2014 15:01,Barcelona,Spain
41.3871622,2.1700956,05/21/2014 15:41,Barcelona,Spain
41.3839198,2.1609378,05/21/2014 15:55,Barcelona,Spain
41.3772001,2.1509524,05/21/2014 16:10,Barcelona,Spain
41.3751794,2.1496514,05/21/2014 16:40,Barcelona,Spain
41.3751794,2.1496514,05/21/2014 16:55,Barcelona,Spain
41.3784244,2.1559161,05/21/2014 17:10,Barcelona,Spain
41.3770722,2.1516574,05/21/2014 17:25,Barcelona,Spain
41.377161,2.1511567,05/21/2014 17:53,Barcelona,Spain
41.3770767,2.1512219,05/21/2014 18:07,Barcelona,Spain
41.3796558,2.1746671,05/21/2014 18:52,Barcelona,Spain
41.3857346,2.1763771,05/21/2014 19:07,Barcelona,Spain
41.3864853,2.1754263,05/21/2014 19:22,Barcelona,Spain
41.386691,2.1751994,05/21/2014 22:22,Barcelona,Spain
41.3832366,2.1599276,05/21/2014 23:07,Barcelona,Spain
41.3770592,2.1511997,05/21/2014 23:22,Barcelona,Spain
41.3770965,2.1512288,05/22/2014 03:52,Barcelona,Spain
41.3804992,2.1539174,05/22/2014 07:37,Barcelona,Spain
41.3799226,2.1524709,05/22/2014 07:52,Barcelona,Spain
41.377072,2.1512284,05/22/2014 08:07,Barcelona,Spain
41.377075,2.1512259,05/22/2014 08:37,Barcelona,Spain
41.3714486,2.1422407,05/22/2014 11:22,Barcelona,Spain
41.3826705,2.1634567,05/22/2014 11:52,Barcelona,Spain
41.3826833,2.1634472,05/22/2014 12:07,Barcelona,Spain
41.3826926,2.1633617,05/22/2014 12:22,Barcelona,Spain
41.3826618,2.1634368,05/22/2014 12:37,Barcelona,Spain
41.3826456,2.1634468,05/22/2014 12:52,Barcelona,Spain
41.3826657,2.1634832,05/22/2014 13:07,Barcelona,Spain
41.3826699,2.1634701,05/22/2014 13:22,Barcelona,Spain
41.3826673,2.163451,05/22/2014 13:37,Barcelona,Spain
41.3825772,2.1644284,05/22/2014 13:52,Barcelona,Spain
41.3779089,2.1703524,05/22/2014 15:07,Barcelona,Spain
41.375782,2.168334,05/22/2014 15:37,Barcelona,Spain
41.3751433,2.1559962,05/22/2014 15:52,Barcelona,Spain
41.377091,2.1511839,05/22/2014 16:07,Barcelona,Spain
41.377083,2.1512259,05/22/2014 16:52,Barcelona,Spain
41.377071,2.1512066,05/22/2014 17:07,Barcelona,Spain
41.3770696,2.1512116,05/22/2014 18:37,Barcelona,Spain
41.3770882,2.1511935,05/23/2014 03:07,Barcelona,Spain
41.3770841,2.1511981,05/23/2014 03:37,Barcelona,Spain
41.3770878,2.1511811,05/23/2014 05:07,Barcelona,Spain
41.3770934,2.1511873,05/23/2014 06:22,Barcelona,Spain
41.377069,2.1511985,05/23/2014 06:37,Barcelona,Spain
41.3771109,2.1507641,05/23/2014 08:22,Barcelona,Spain
41.3771011,2.1507651,05/23/2014 08:37,Barcelona,Spain
41.3771088,2.1507453,05/23/2014 08:52,Barcelona,Spain
41.3770901,2.1511801,05/23/2014 10:44,Barcelona,Spain
41.377101,2.151001,05/23/2014 10:58,Barcelona,Spain
41.3832116,2.1599064,05/23/2014 11:13,Barcelona,Spain
41.3898505,2.168136,05/23/2014 11:28,Barcelona,Spain
41.3916386,2.1649189,05/23/2014 11:43,Barcelona,Spain
41.391525,2.1647144,05/23/2014 12:14,Barcelona,Spain
41.391535,2.1647768,05/23/2014 12:28,Barcelona,Spain
41.3918367,2.1650102,05/23/2014 12:43,Barcelona,Spain
41.3887823,2.1666498,05/23/2014 12:58,Barcelona,Spain
41.3920343,2.1615202,05/23/2014 14:43,Barcelona,Spain
41.394984,2.1579856,05/23/2014 15:13,Barcelona,Spain
41.3911957,2.1566475,05/23/2014 15:43,Barcelona,Spain
41.3913106,2.1530533,05/23/2014 15:58,Barcelona,Spain
41.3925822,2.1491597,05/23/2014 16:13,Barcelona,Spain
41.3809262,2.1371983,05/23/2014 16:28,Barcelona,Spain
41.3760052,2.1501197,05/23/2014 16:43,Barcelona,Spain
41.3770958,2.1511973,05/23/2014 16:58,Barcelona,Spain
41.377128,2.1508054,05/23/2014 17:13,Barcelona,Spain
